,Unnamed: 0.1,SchoolCode,CohortStudents,Dropout (Count),Dropout Rate,Unnamed: 0,SchoolName,DistrictCode,DistrictName,CountyCode,CountyName,FundPerStudent,Educational Option Type,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),Low Grade,High Grade,Enrollment (Ages 5-17),TotalFTE,ClearFTE,OtherFTE,EnrollmentTotal,EnrollmentWhite,EnrollmentBlack,EnrollmentAsian,EnrollmentHispanic,EnrollmentNative,CountyMedianIncome,MedianIncome,TotalCourses,TotalEnrollment,UCCSUCourses,UCCSUEnrollment,StaffACourses,StaffAEnrollment,StaffBCourses,StaffBEnrollment,StaffNCourses,StaffNEnrollment,NCLBCoreCourses,NCLBEnrollment
364,1627,114025,6460.0,464.0,0.0718266253869969,114025,Lincoln High,68338,San Diego Unified,37,San Diego,48402.635824125035,Traditional,1408,1055,0.7492897727272727,9,12,1364,61.28,54.77,3.51,1507.0,29,286,40,1070,*,43442,"84,582",234,6119,157.0,4694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,1711,114462,2452.0,20.0,0.0081566068515497,114462,Health Sciences High and Middle College,68338,San Diego Unified,37,San Diego,48402.635824125035,Traditional,598,381,0.637123745819398,9,12,580,29.01,21.07,8.33,627.0,29,126,18,408,*,43442,"84,582",102,3278,66.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,1740,122788,696.0,48.0,0.0689655172413793,122788,School for Entrepreneurship and Technology,68338,San Diego Unified,37,San Diego,48402.635824125035,Traditional,216,75,0.3472222222222222,9,12,206,13.1,9.73,2.58,213.0,66,*,*,48,*,43442,"84,582",71,975,54.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,41,106716,752.0,104.0,0.1382978723404255,106716,Hamilton High,67082,Hemet Unified,33,Riverside,26522.165256397187,Traditional,376,249,0.6622340425531915,6,12,364,19.5,17.39,0.4,277.0,131,*,*,109,13,35590,"52,507",108,1639,82.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,809,3330065,4916.0,756.0,0.1537835638730675,3330065,Alessandro High,67082,Hemet Unified,33,Riverside,26522.165256397187,Continuation School,338,243,0.7189349112426036,9,12,284,17.5,8.41,9.09,489.0,88,68,*,305,*,35590,"52,507",91,1631,65.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,923,3330503,1480.0,168.0,0.1135135135135135,3330503,Academy of Innovation,67082,Hemet Unified,33,Riverside,26522.165256397187,Alternative School of Choice,481,347,0.7214137214137214,9,12,468,17.59,14.09,3.47,357.0,110,22,*,203,*,35590,"52,507",196,1491,139.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,930,3330537,5948.0,124.0,0.0208473436449226,3330537,West Valley High,67082,Hemet Unified,33,Riverside,26522.165256397187,Traditional,1922,1356,0.7055150884495317,9,12,1869,77.69,59.95,2.71,1929.0,285,219,26,1275,*,35590,"52,507",462,10894,298.0,8561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1462,113159,6148.0,236.0,0.0383864671437865,113159,Tahquitz High,67082,Hemet Unified,33,Riverside,26522.165256397187,Traditional,1713,1257,0.7338003502626971,9,12,1681,74.32,59.17,3.31,1838.0,271,181,18,1284,*,35590,"52,507",424,9986,319.0,8203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,1476,3332673,8840.0,168.0,0.0190045248868778,3332673,Hemet High,67082,Hemet Unified,33,Riverside,26522.165256397187,Traditional,2407,1526,0.6339842127129206,9,12,2350,105.21,79.31,7.3,2550.0,734,151,*,1506,21,35590,"52,507",586,14877,436.0,11842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,42,3834082,4508.0,584.0,0.129547471162378,3834082,Mission High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,1080,595,0.5509259259259259,9,12,968,70.92,47.18,10.37,1087.0,117,165,86,610,*,66004,"126,187",407,8070,271.0,5993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,149,107300,1004.0,140.0,0.1394422310756972,107300,City Arts and Tech High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,232,108,0.4655172413793103,9,12,224,16.15,11.35,4.6,261.0,15,36,*,150,*,66004,"126,187",85,1609,76.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,169,3834769,1652.0,176.0,0.1065375302663438,3834769,O'Connell (John) High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,530,357,0.6735849056603773,9,12,510,39.76,14.9,13.28,557.0,37,61,46,337,*,66004,"126,187",203,4398,132.0,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,664,118133,2224.0,1852.0,0.8327338129496403,118133,Five Keys Adult School (SF Sheriff's),68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,71,35,0.4929577464788732,9,12,22,9.9,4.05,5.85,765.0,75,65,*,584,*,66004,"126,187",73,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,667,118141,31008.0,28272.0,0.9117647058823528,118141,Five Keys Independence HS (SF Sheriff's),68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,2352,588,0.25,9,12,54,91.67,17.37,74.23,5930.0,593,1359,81,3486,49,66004,"126,187",490,16515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,673,101774,4016.0,3868.0,0.9631474103585658,101774,Five Keys Charter (SF Sheriff's),68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,87,13,0.1494252873563218,9,12,3,5.43,2.29,3.15,390.0,35,58,*,273,*,66004,"126,187",115,1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,746,102103,1000.0,116.0,0.116,102103,Jordan (June) School for Equity,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Alternative School of Choice,208,130,0.625,9,12,203,20.68,12.1,7.06,253.0,*,40,*,169,*,66004,"126,187",109,1723,67.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,869,3830031,2240.0,236.0,0.1053571428571428,3830031,Wells (Ida B.) High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Continuation School,133,87,0.6541353383458647,9,12,76,12.5,8.72,2.87,235.0,16,48,19,123,*,66004,"126,187",81,927,65.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,875,3830064,1588.0,128.0,0.0806045340050377,3830064,Downtown High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Continuation School,134,101,0.753731343283582,9,12,79,6.52,2.29,4.19,223.0,*,50,*,125,*,66004,"126,187",186,832,151.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,915,3830197,1120.0,56.0,0.05,3830197,Independence High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Alternative School of Choice,137,65,0.4744525547445255,9,12,125,15.66,6.92,8.66,201.0,48,24,13,81,*,66004,"126,187",179,1407,124.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,919,3830205,2432.0,84.0,0.0345394736842105,3830205,Wallenberg (Raoul) Traditional High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,636,274,0.4308176100628931,9,12,599,31.54,23.21,0.53,732.0,123,71,311,135,*,66004,"126,187",154,3703,132.0,3215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,931,3830254,4388.0,328.0,0.0747493163172288,3830254,Burton (Phillip and Sala) Academic High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,1144,638,0.5576923076923077,9,12,1093,60.83,46.53,8.86,1227.0,23,97,391,460,*,66004,"126,187",281,7764,203.0,6094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,938,3830288,4780.0,220.0,0.0460251046025104,3830288,Balboa High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,1262,689,0.5459587955625991,9,12,1213,57.75,38.95,9.92,1298.0,59,78,582,384,*,66004,"126,187",287,7207,228.0,5895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,947,127530,1720.0,256.0,0.1488372093023255,127530,KIPP San Francisco College Preparatory,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,393,274,0.6972010178117048,9,12,365,33.0,18.2,15.0,442.0,12,113,11,292,*,66004,"126,187",96,2272,96.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,965,3830387,2732.0,88.0,0.0322108345534407,3830387,"Asawa (Ruth) SF Sch of the Arts, A Public School",68478,San Francisco Unified,38,San Francisco,23240.42005860085,Alternative School of Choice,750,131,0.1746666666666666,9,12,716,37.21,28.77,8.24,784.0,284,60,137,157,*,66004,"126,187",178,4858,153.0,4167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,967,3830403,1988.0,320.0,0.1609657947686116,3830403,Marshall (Thurgood) High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,526,326,0.6197718631178707,9,12,395,32.09,22.47,6.96,623.0,*,58,105,373,*,66004,"126,187",197,3404,137.0,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,971,3830411,1260.0,16.0,0.0126984126984126,3830411,Leadership High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,316,175,0.5537974683544303,9,12,310,19.4,12.2,6.8,336.0,*,35,*,272,*,66004,"126,187",98,1933,72.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,975,3830429,180.0,32.0,0.1777777777777777,3830429,Life Learning Academy Charter,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,30,25,0.8333333333333334,9,12,28,5.81,2.86,2.96,42.0,*,20,*,20,*,66004,"126,187",29,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,978,3830437,1828.0,28.0,0.0153172866520787,3830437,Gateway High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,500,183,0.366,9,12,492,28.0,22.41,5.6,522.0,83,52,71,188,*,66004,"126,187",116,2501,105.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1111,3839081,7880.0,588.0,0.0746192893401015,3839081,Washington (George) High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,2068,867,0.4192456479690522,9,12,2036,82.55,68.27,4.66,2167.0,245,102,1215,331,*,66004,"126,187",493,12024,388.0,10177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1127,119958,1112.0,28.0,0.0251798561151079,119958,Academy (The)- SF @McAteer,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Alternative School of Choice,347,183,0.5273775216138329,9,12,338,18.0,15.34,2.49,386.0,51,48,65,163,*,66004,"126,187",103,2435,70.0,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,1302,3831765,6972.0,516.0,0.0740103270223752,3831765,Galileo High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,1877,1064,0.5668620138518913,9,12,1777,85.28,68.38,5.9,1946.0,184,95,1040,422,*,66004,"126,187",447,10912,379.0,9460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,1637,3833241,8268.0,248.0,0.0299951620706337,3833241,Lincoln (Abraham) High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,1920,816,0.425,9,12,1864,88.82,69.33,10.1,2061.0,179,125,1002,530,*,66004,"126,187",527,14064,374.0,10406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1670,3833407,9944.0,88.0,0.0088495575221238,3833407,Lowell High,68478,San Francisco Unified,38,San Francisco,23240.42005860085,Traditional,2652,780,0.2941176470588235,9,12,2609,113.28,97.91,6.51,2803.0,514,46,1397,325,*,66004,"126,187",714,20200,500.0,15023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,43,4333795,5764.0,276.0,0.047883414295628,4333795,Abraham Lincoln High,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Traditional,1684,598,0.3551068883610451,9,12,1663,76.49,66.37,7.83,1759.0,230,48,77,1304,*,69431,"123,066",508,11002,365.0,8888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,477,4335949,5472.0,144.0,0.0263157894736842,4335949,Pioneer High,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Traditional,1521,266,0.1748849441157133,9,12,1494,68.55,57.95,8.48,1606.0,654,42,192,543,*,69431,"123,066",407,9656,290.0,7954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,706,4337200,3564.0,308.0,0.0864197530864197,4337200,San Jose High,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Traditional,925,472,0.5102702702702703,9,12,910,51.17,39.91,7.5,1059.0,48,21,47,886,*,69431,"123,066",336,8203,187.0,5208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,961,4330080,4136.0,168.0,0.0406189555125725,4330080,Gunderson High,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Traditional,957,369,0.3855799373040752,9,12,939,56.9,47.74,7.7,1127.0,152,51,141,697,*,69431,"123,066",419,8334,231.0,5237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,1100,4330585,2388.0,120.0,0.050251256281407,4330585,Downtown College Preparatory,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Traditional,560,336,0.6,9,12,542,23.31,14.64,6.65,554.0,*,*,*,524,*,69431,"123,066",109,2462,48.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,1107,4330593,320.0,12.0,0.0375,4330593,Middle College High,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Traditional,35,6,0.1714285714285714,11,12,34,2.0,2.0,0.0,45.0,23,*,*,14,*,69431,"123,066",16,264,9.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,1156,4338950,5924.0,248.0,0.0418636056718433,4338950,Willow Glen High,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Traditional,1640,380,0.2317073170731707,9,12,1611,78.7,70.87,4.75,1750.0,576,59,101,862,*,69431,"123,066",464,10623,327.0,8370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1478,4332110,2356.0,1040.0,0.4414261460101867,4332110,Broadway High,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Continuation School,182,107,0.5879120879120879,9,12,133,17.22,12.03,5.05,273.0,20,*,*,233,*,69431,"123,066",109,1222,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1748,4333522,5772.0,100.0,0.0173250173250173,4333522,Leland High,69666,San Jose Unified,43,Santa Clara,32567.137854414097,Traditional,1676,98,0.058472553699284,9,12,1640,79.82,72.13,4.78,1792.0,607,*,833,188,*,69431,"123,066",444,11366,362.0,9931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,45,5030127,1532.0,308.0,0.2010443864229765,5030127,Del Puerto High,71217,Patterson Joint Unified,50,Stanislaus,34114.54435493714,Continuation School,102,77,0.7549019607843137,9,12,95,6.14,5.37,0.5,139.0,18,*,*,111,*,36771,"81,758",40,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1366,5036256,6232.0,252.0,0.0404364569961489,5036256,Patterson High,71217,Patterson Joint Unified,50,Stanislaus,34114.54435493714,Traditional,1829,1028,0.562055768179333,9,12,1803,85.43,70.85,6.71,1838.0,176,91,50,1403,*,36771,"81,758",532,12267,258.0,7475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,49,3334406,7940.0,260.0,0.0327455919395466,3334406,John W. North High,67215,Riverside Unified,33,Riverside,31823.179845640043,Traditional,2227,1575,0.7072294566681635,9,12,2195,87.61,74.71,5.15,2403.0,214,250,78,1723,14,35590,"83,695",508,13795,380.0,10936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,411,3336237,7920.0,280.0,0.0353535353535353,3336237,Polytechnic High,67215,Riverside Unified,33,Riverside,31823.179845640043,Traditional,2468,1218,0.4935170178282009,9,12,2429,99.08,84.44,6.91,2664.0,701,139,39,1660,13,35590,"83,695",528,14311,396.0,11465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,467,3336492,7672.0,44.0,0.0057351407716371,3336492,Ramona High,67215,Riverside Unified,33,Riverside,31823.179845640043,Traditional,2078,1405,0.6761308950914341,9,12,2048,89.23,75.01,6.13,2276.0,251,87,35,1813,11,35590,"83,695",476,12978,358.0,10483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,558,3336955,3140.0,140.0,0.0445859872611464,3336955,Abraham Lincoln Continuation,67215,Riverside Unified,33,Riverside,31823.179845640043,Continuation School,174,148,0.8505747126436781,9,12,159,11.99,8.52,2.88,276.0,21,23,*,222,*,35590,"83,695",103,1187,76.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,798,3330024,5688.0,132.0,0.0232067510548523,3330024,Arlington High,67215,Riverside Unified,33,Riverside,31823.179845640043,Traditional,1922,1233,0.641519250780437,9,12,1895,84.93,70.92,3.88,2019.0,314,91,57,1449,*,35590,"83,695",463,11614,344.0,9320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,966,3330677,4728.0,240.0,0.0507614213197969,3330677,Raincross High (Continuation),67215,Riverside Unified,33,Riverside,31823.179845640043,Continuation School,207,141,0.6811594202898551,9,12,181,11.2,4.47,5.85,511.0,98,26,*,348,*,35590,"83,695",190,1052,147.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,1004,3330859,9536.0,116.0,0.0121644295302013,3330859,Martin Luther King Jr. High,67215,Riverside Unified,33,Riverside,31823.179845640043,Traditional,2852,964,0.3380084151472651,9,12,2819,117.65,105.77,6.0,3168.0,1136,236,243,1262,*,35590,"83,695",636,17628,483.0,14453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,50,1933597,8100.0,36.0,0.0044444444444444,1933597,Glendora High,64576,Glendora Unified,19,Los Angeles,20489.967291978366,Traditional,2325,645,0.2774193548387096,9,12,2222,94.82,84.66,5.86,2399.0,938,27,199,1060,*,35925,"105,930",506,12718,316.0,9497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,1365,1939677,536.0,16.0,0.0298507462686567,1939677,Whitcomb Continuation High,64576,Glendora Unified,19,Los Angeles,20489.967291978366,Continuation School,60,38,0.6333333333333333,9,12,50,6.91,3.62,3.27,94.0,36,*,*,51,*,35925,"105,930",62,390,23.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,51,3735842,1496.0,384.0,0.2566844919786096,3735842,Abraxas Continuation High,68296,Poway Unified,37,San Diego,36685.654615600804,Continuation School,213,61,0.2863849765258216,9,12,90,20.33,9.41,9.73,331.0,132,18,24,104,*,43442,"129,722",112,474,60.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,58,3735867,7544.0,60.0,0.0079533404029692,3735867,Poway High,68296,Poway Unified,37,San Diego,36685.654615600804,Traditional,2275,473,0.2079120879120879,9,12,2208,90.37,74.58,5.75,2285.0,1124,27,106,719,*,43442,"129,722",483,10716,302.0,8569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,539,3730074,6528.0,0.0,0.0,3730074,Mt. Carmel High,68296,Poway Unified,37,San Diego,36685.654615600804,Traditional,1857,293,0.1577813677975229,9,12,1808,83.43,67.57,4.99,1916.0,731,75,274,399,*,43442,"129,722",407,8975,264.0,7269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,669,3730819,7728.0,32.0,0.0041407867494824,3730819,Rancho Bernardo High,68296,Poway Unified,37,San Diego,36685.654615600804,Traditional,2334,291,0.1246786632390745,9,12,2267,86.57,72.94,3.77,2444.0,1091,52,418,456,*,43442,"129,722",337,8924,229.0,7340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,824,3731528,8124.0,28.0,0.0034465780403741,3731528,Westview High,68296,Poway Unified,37,San Diego,36685.654615600804,Traditional,2351,224,0.0952786048490004,9,12,2305,90.48,77.52,2.55,2419.0,847,53,780,281,*,43442,"129,722",356,9384,244.0,7695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,842,118935,7616.0,36.0,0.0047268907563025,118935,Del Norte High,68296,Poway Unified,37,San Diego,36685.654615600804,Traditional,2586,241,0.0931941221964423,9,12,2520,91.83,77.8,6.1,2503.0,943,38,827,276,*,43442,"129,722",408,10925,283.0,8848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,52,4030755,3704.0,196.0,0.0529157667386609,4030755,Atascadero High,68700,Atascadero Unified,40,San Luis Obispo,32435.98829614969,Traditional,1224,383,0.3129084967320261,9,12,1191,61.42,50.83,6.97,1267.0,783,13,16,377,*,45527,"82,380",550,10100,259.0,6739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,1695,4030151,1048.0,56.0,0.0534351145038167,4030151,Paloma Creek High,68700,Atascadero Unified,40,San Luis Obispo,32435.98829614969,Continuation School,50,27,0.54,9,12,36,3.09,1.37,1.75,89.0,47,*,*,35,*,45527,"82,380",71,567,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,53,1737006,980.0,72.0,0.073469387755102,1737006,Upper Lake High,76976,Upper Lake Unified,17,Lake,49018.81987124463,Traditional,353,253,0.71671388101983,9,12,340,15.55,12.1,1.3,338.0,174,*,*,107,32,32940,"43,914",144,1907,41.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,297,1730050,172.0,44.0,0.2558139534883721,1730050,Clover Valley High (Continuation),76976,Upper Lake Unified,17,Lake,49018.81987124463,Continuation School,13,10,0.7692307692307693,9,12,13,0.5,0.5,0.0,29.0,*,*,*,11,*,32940,"43,914",4,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,54,5431598,3304.0,0.0,0.0,5431598,Exeter Union High,76836,Exeter Unified,54,Tulare,26728.551793085655,Traditional,864,344,0.3981481481481481,9,12,849,38.69,33.46,3.86,981.0,394,*,*,567,*,30151,"67,480",280,5498,164.0,4551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,59,5431614,268.0,32.0,0.1194029850746268,5431614,Kaweah High,76836,Exeter Unified,54,Tulare,26728.551793085655,Continuation School,38,30,0.7894736842105263,9,12,37,3.26,1.86,0.99,64.0,23,*,*,39,*,30151,"67,480",50,409,29.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,55,2335024,5280.0,124.0,0.0234848484848484,2335024,Ukiah High,65615,Ukiah Unified,23,Mendocino,30727.28677777778,Traditional,1673,1096,0.6551105797967722,9,12,1633,81.97,58.25,20.28,1709.0,615,*,21,901,99,34119,"61,403",407,8589,203.0,5344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,1753,2334704,1700.0,0.0,0.0,2334704,South Valley High (Continuation),65615,Ukiah Unified,23,Mendocino,30727.28677777778,Continuation School,134,114,0.8507462686567164,9,12,117,8.01,4.97,3.04,178.0,55,*,*,91,24,34119,"61,403",61,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,56,5030200,3540.0,1064.0,0.3005649717514124,5030200,Argus High (Continuation),71043,Ceres Unified,50,Stanislaus,23873.76118568831,Continuation School,182,160,0.8791208791208791,9,12,142,10.54,7.11,3.01,399.0,51,*,*,321,*,36771,"64,550",35,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,121,107136,496.0,40.0,0.0806451612903225,107136,Whitmore Charter High,71043,Ceres Unified,50,Stanislaus,23873.76118568831,Traditional,112,48,0.4285714285714285,9,12,110,7.2,3.63,0.0,127.0,58,*,*,49,*,36771,"64,550",37,703,22.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,188,5030879,5848.0,140.0,0.0239398084815321,5030879,Ceres High,71043,Ceres Unified,50,Stanislaus,23873.76118568831,Traditional,1807,1307,0.7232982844493636,9,12,1760,74.43,65.79,4.78,1832.0,255,38,74,1413,*,36771,"64,550",364,8096,206.0,6066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,303,108076,7720.0,264.0,0.0341968911917098,108076,Central Valley High,71043,Ceres Unified,50,Stanislaus,23873.76118568831,Traditional,2260,1687,0.7464601769911504,9,12,2191,97.2,74.23,17.75,2329.0,167,29,117,1969,*,36771,"64,550",354,10235,281.0,8242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,57,1032507,7216.0,660.0,0.0914634146341463,1032507,Fresno High,62166,Fresno Unified,10,Fresno,44909.65321330302,Traditional,2079,1557,0.7489177489177489,9,12,2042,83.98,70.88,9.88,2367.0,236,219,102,1727,19,32414,"46,898",483,12593,367.0,9742.0,179.0,5042.0,52.0,1251.0,133.0,3367.0,422.0,10920.0
436,131,1032911,6308.0,544.0,0.0862396956246036,1032911,Herbert Hoover High,62166,Fresno Unified,10,Fresno,44909.65321330302,Traditional,1971,1366,0.6930492135971588,9,12,1921,77.04,60.94,9.89,2194.0,280,233,254,1322,16,32414,"46,898",467,10344,335.0,8472.0,157.0,4560.0,21.0,521.0,146.0,3106.0,394.0,8841.0
437,196,132134,492.0,0.0,0.0,132134,Phillip J Patino School of Entrepreneurship,62166,Fresno Unified,10,Fresno,44909.65321330302,Traditional,262,177,0.6755725190839694,9,12,261,12.81,11.4,1.07,268.0,41,21,*,192,*,32414,"46,898",99,2064,74.0,1584.0,23.0,454.0,4.0,80.0,37.0,863.0,64.0,1397.0
438,397,1034214,6812.0,408.0,0.0598943041691133,1034214,McLane High,62166,Fresno Unified,10,Fresno,44909.65321330302,Traditional,1812,1432,0.7902869757174393,9,12,1781,75.15,60.95,10.69,2044.0,70,98,332,1500,*,32414,"46,898",557,13019,348.0,9178.0,138.0,4209.0,37.0,699.0,149.0,3809.0,373.0,9301.0
439,405,108555,912.0,0.0,0.0,108555,Design Science Middle College High,62166,Fresno Unified,10,Fresno,44909.65321330302,Alternative School of Choice,261,125,0.4789272030651341,9,12,259,7.22,7.22,0.0,274.0,45,*,39,168,*,32414,"46,898",52,1382,20.0,635.0,9.0,297.0,3.0,108.0,7.0,225.0,19.0,630.0
440,710,1035831,8196.0,988.0,0.1205466081015129,1035831,Roosevelt High,62166,Fresno Unified,10,Fresno,44909.65321330302,Traditional,2225,1746,0.7847191011235956,9,12,2186,89.21,73.4,8.27,2468.0,110,146,199,1974,12,32414,"46,898",709,15550,489.0,11078.0,170.0,4787.0,66.0,1311.0,237.0,4600.0,525.0,11315.0
