,SchoolCode,Value,CohortStudents,Dropout (Count),Dropout Rate,Unnamed: 0,SchoolName,DistrictCode,DistrictName,CountyCode,CountyName
1584,3431533,,6812.0,460.0,0.06752789195537287,3431533,Cordova High,67330,Folsom-Cordova Unified,34,Sacramento
1585,3030129,,1312.0,180.0,0.13719512195121952,3030129,Creekside High,73650,Irvine Unified,30,Orange
1586,3734654,,6924.0,168.0,0.024263431542461005,3734654,Morse High,68338,San Diego Unified,37,San Diego
1587,3030145,,5816.0,196.0,0.03370013755158184,3030145,Ocean View High,66548,Huntington Beach Union High,30,Orange
1588,130179,,468.0,60.0,0.1282051282051282,130179,Street Academy (Alternative),61259,Oakland Unified,1,Alameda
1589,3030152,,4784.0,176.0,0.03678929765886288,3030152,Irvine High,73650,Irvine Unified,30,Orange
1590,1932441,,14452.0,368.0,0.025463603653473568,1932441,Downey High,64451,Downey Unified,19,Los Angeles
1591,3030186,,1528.0,400.0,0.2617801047120419,3030186,Monte Vista High,66597,Newport-Mesa Unified,30,Orange
1592,138420,,,,,138420,Tide Academy,69062,Sequoia Union High,41,San Mateo
1593,130229,,5576.0,140.0,0.025107604017216643,130229,Alameda High,61119,Alameda Unified,1,Alameda
1594,1932482,,2848.0,28.0,0.009831460674157303,1932482,Duarte High,64469,Duarte Unified,19,Los Angeles
1595,3030210,,7140.0,12.0,0.0016806722689075631,3030210,Capistrano Valley High,66464,Capistrano Unified,30,Orange
1596,130252,,692.0,248.0,0.3583815028901734,130252,Village High,75101,Pleasanton Unified,1,Alameda
1597,1031376,,4476.0,540.0,0.12064343163538874,1031376,Coalinga High,62125,Coalinga-Huron Unified,10,Fresno
1598,3030228,,10468.0,156.0,0.014902560183416125,3030228,Anaheim High,66431,Anaheim Union High,30,Orange
1599,138453,,516.0,20.0,0.03875968992248062,138453,Valley High (Continuation),75093,Dublin Unified,1,Alameda
1600,3030244,,5304.0,56.0,0.010558069381598794,3030244,Laguna Hills High,73635,Saddleback Valley Unified,30,Orange
1601,3734761,,5564.0,720.0,0.12940330697340044,3734761,Mount Miguel High,68130,Grossmont Union High,37,San Diego
1602,3038445,,10808.0,280.0,0.025906735751295335,3038445,Westminster High,66548,Huntington Beach Union High,30,Orange
1603,130286,,176.0,0.0,0.0,130286,Millennium High Alternative,61275,Piedmont City Unified,1,Alameda
1604,2735348,,4552.0,224.0,0.0492091388400703,2735348,Seaside High,66092,Monterey Peninsula Unified,27,Monterey
1605,130294,,48.0,4.0,0.08333333333333333,130294,MacGregor High (Continuation),61127,Albany City Unified,1,Alameda
1606,736504,,6392.0,48.0,0.007509386733416771,736504,San Ramon Valley High,61804,San Ramon Valley Unified,7,Contra Costa
1607,630012,,276.0,16.0,0.057971014492753624,630012,Colusa Alternative High (Continuation),61598,Colusa Unified,6,Colusa
1608,105726,,9848.0,512.0,0.05199025182778229,105726,Mission Hills High,73791,San Marcos Unified,37,San Diego
1609,105734,,9792.0,132.0,0.013480392156862746,105734,Great Oak High,75192,Temecula Valley Unified,33,Riverside
1610,3030285,,5800.0,88.0,0.015172413793103448,3030285,Woodbridge High,73650,Irvine Unified,30,Orange
1611,630038,,256.0,32.0,0.125,630038,Mid Valley High (Continuation),61622,Williams Unified,6,Colusa
1612,4930848,,152.0,0.0,0.0,4930848,Johanna Echols-Hansen High (Continuation),70656,Cloverdale Unified,49,Sonoma
1613,4332839,,5452.0,360.0,0.06603081438004402,4332839,Gilroy High,69484,Gilroy Unified,43,Santa Clara
1614,4930855,,1504.0,140.0,0.09308510638297872,4930855,Cloverdale High,70656,Cloverdale Unified,49,Sonoma
1615,3530029,,952.0,368.0,0.3865546218487395,3530029,San Andreas Continuation High,67538,San Benito High,35,San Benito
1616,3030335,,2096.0,1656.0,0.7900763358778626,3030335,La Sierra High (Alternative),66514,Fullerton Joint Union High,30,Orange
1617,630087,,,,,630087,Arbuckle Alternative High (Continuation),61614,Pierce Joint Unified,6,Colusa
1618,1736008,,1820.0,80.0,0.04395604395604396,1736008,Middletown High,64055,Middletown Unified,17,Lake
1619,3530060,,1368.0,128.0,0.0935672514619883,3530060,Anzar High,75259,Aromas - San Juan Unified,35,San Benito
1620,1932623,220193141.32,12752.0,720.0,0.056461731493099125,1932623,El Camino Real Charter High,64733,Los Angeles Unified,19,Los Angeles
1621,3038551,,4464.0,1148.0,0.257168458781362,3038551,Valley Vista High (Continuation),66548,Huntington Beach Union High,30,Orange
1622,3734878,,1144.0,0.0,0.0,3734878,Mountain Empire High,68213,Mountain Empire Unified,37,San Diego
1623,3030368,,944.0,12.0,0.012711864406779662,3030368,Coast High,66548,Huntington Beach Union High,30,Orange
1624,5430624,,3668.0,2116.0,0.5768811341330425,5430624,Citrus High,75523,Porterville Unified,54,Tulare
1625,4332904,,6260.0,128.0,0.020447284345047924,4332904,Henry M. Gunn High,69641,Palo Alto Unified,43,Santa Clara
1626,3038569,,8596.0,64.0,0.007445323406235459,3038569,Dana Hills High,66464,Capistrano Unified,30,Orange
1627,114025,,6460.0,464.0,0.0718266253869969,114025,Lincoln High,68338,San Diego Unified,37,San Diego
1628,4234613,,8060.0,532.0,0.06600496277915632,4234613,Ernest Righetti High,69310,Santa Maria Joint Union High,42,Santa Barbara
1629,1932664,,6924.0,396.0,0.05719237435008666,1932664,El Monte High,64519,El Monte Union High,19,Los Angeles
1630,3030392,,9104.0,252.0,0.027680140597539545,3030392,Trabuco Hills High,73635,Saddleback Valley Unified,30,Orange
1631,105858,,5588.0,620.0,0.11095204008589836,105858,Pajaro Valley High,69799,Pajaro Valley Unified,44,Santa Cruz
1632,1932680,,5872.0,572.0,0.09741144414168937,1932680,Mountain View High,64519,El Monte Union High,19,Los Angeles
1633,130450,,3852.0,140.0,0.036344755970924195,130450,Albany High,61127,Albany City Unified,1,Alameda
1634,4734356,,,,,4734356,Happy Camp High,70466,Siskiyou Union High,47,Siskiyou
1635,2432409,,2468.0,20.0,0.008103727714748784,2432409,Hilmar High,65698,Hilmar Unified,24,Merced
1636,1932698,,2024.0,160.0,0.07905138339920949,1932698,Ruben Salazar Continuation,64527,El Rancho Unified,19,Los Angeles
1637,3833241,,8268.0,248.0,0.02999516207063377,3833241,Lincoln (Abraham) High,68478,San Francisco Unified,38,San Francisco
1638,1932706,,7816.0,176.0,0.022517911975435005,1932706,El Rancho High,64527,El Rancho Unified,19,Los Angeles
1639,3030434,,8800.0,532.0,0.060454545454545455,3030434,Bolsa Grande High,66522,Garden Grove Unified,30,Orange
1640,138669,14571351.35,1468.0,344.0,0.23433242506811988,138669,Da Vinci RISE High,10199,Los Angeles County Office of Education,19,Los Angeles
1641,4136370,,6096.0,552.0,0.09055118110236221,4136370,San Mateo High,69047,San Mateo Union High,41,San Mateo
1642,105916,,8468.0,492.0,0.05810108644307983,105916,Monterey Trail High,67314,Elk Grove Unified,34,Sacramento
1643,4332995,,8044.0,892.0,0.11089010442565887,4332995,Andrew P. Hill High,69427,East Side Union High,43,Santa Clara
1644,138693,,6348.0,396.0,0.062381852551984876,138693,Washington High,61176,Fremont Unified,1,Alameda
1645,3030475,,5172.0,564.0,0.10904872389791183,3030475,Cesar E. Chavez High,66670,Santa Ana Unified,30,Orange
1646,1932763,,3928.0,0.0,0.0,1932763,El Segundo High,64535,El Segundo Unified,19,Los Angeles
1647,3030491,,5920.0,244.0,0.04121621621621622,3030491,Century High,66670,Santa Ana Unified,30,Orange
1648,122333,,1804.0,0.0,0.0,122333,"Math, Science, & Technology Magnet Academy at Roosevelt High",64733,Los Angeles Unified,19,Los Angeles
1649,114140,,2272.0,844.0,0.3714788732394366,114140,George and Evelyn Stein Continuation,75499,Tracy Joint Unified,39,San Joaquin
1650,122341,,1648.0,260.0,0.15776699029126215,122341,Esteban Torres East LA Performing Arts Magnet,64733,Los Angeles Unified,19,Los Angeles
1651,1531367,,5092.0,276.0,0.05420267085624509,1531367,Burroughs High,73742,Sierra Sands Unified,15,Kern
1652,6069736,,,,,6069736,Miles P. Richmond,76505,Twin Rivers Unified,34,Sacramento
1653,114157,,8228.0,452.0,0.054934370442391835,114157,Patriot High,67090,Jurupa Unified,33,Riverside
1654,122358,,1460.0,68.0,0.04657534246575343,122358,Humanitas Academy of Art and Technology at Esteban E. Torres High No. 4,64733,Los Angeles Unified,19,Los Angeles
1655,122366,,972.0,96.0,0.09876543209876543,122366,Social Justice Leadership Academy at Esteban E. Torres High No. 5,64733,Los Angeles Unified,19,Los Angeles
1656,122374,,1728.0,140.0,0.08101851851851852,122374,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2,64733,Los Angeles Unified,19,Los Angeles
1657,3636743,,3256.0,476.0,0.14619164619164618,3636743,Twentynine Palms High,67777,Morongo Unified,36,San Bernardino
1658,122382,,1660.0,116.0,0.06987951807228916,122382,Engineering and Technology Academy at Esteban E. Torres High No. 3,64733,Los Angeles Unified,19,Los Angeles
1659,1932821,,872.0,216.0,0.24770642201834864,1932821,Boyle Heights Continuation,64733,Los Angeles Unified,19,Los Angeles
1660,5430806,,836.0,88.0,0.10526315789473684,5430806,Lovell High,71860,Cutler-Orosi Joint Unified,54,Tulare
1661,130583,,8792.0,220.0,0.02502274795268426,130583,Amador Valley High,75101,Pleasanton Unified,1,Alameda
1662,1130012,,696.0,108.0,0.15517241379310345,1130012,North Valley High (Continuation),75481,Orland Joint Unified,11,Glenn
1663,3030574,,10028.0,108.0,0.010769844435580374,3030574,Aliso Niguel High,66464,Capistrano Unified,30,Orange
1664,1130038,,,,,1130038,Willows Community High,62661,Willows Unified,11,Glenn
1665,1130046,,,,,1130046,Bidwell Point High (Continuation),62653,Stony Creek Joint Unified,11,Glenn
1666,1932862,,8696.0,80.0,0.00919963201471941,1932862,Diamond Bar High,73460,Walnut Valley Unified,19,Los Angeles
1667,122432,,3100.0,48.0,0.015483870967741935,122432,Edgewood High,65094,West Covina Unified,19,Los Angeles
1668,130625,,800.0,260.0,0.325,130625,Alternatives in Action,61119,Alameda Unified,1,Alameda
1669,3432002,,748.0,212.0,0.28342245989304815,3432002,Daylor (William) High (Continuation),67314,Elk Grove Unified,34,Sacramento
1670,3833407,,9944.0,88.0,0.008849557522123894,3833407,Lowell High,68478,San Francisco Unified,38,San Francisco
1671,1130053,,44.0,0.0,0.0,1130053,Ella Barkley High,76562,Hamilton Unified,11,Glenn
1672,3030608,,1320.0,16.0,0.012121212121212121,3030608,Middle College High,66670,Santa Ana Unified,30,Orange
1673,1932888,,3784.0,8.0,0.0021141649048625794,1932888,Downtown Business High,64733,Los Angeles Unified,19,Los Angeles
1674,114264,,824.0,32.0,0.038834951456310676,114264,North County Trade Tech High,68452,Vista Unified,37,San Diego
1675,4030045,,956.0,88.0,0.09205020920502092,4030045,Pacific Beach High,68809,San Luis Coastal Unified,40,San Luis Obispo
1676,3030624,,480.0,60.0,0.125,3030624,Brea Canyon High (Continuation),66449,Brea-Olinda Unified,30,Orange
1677,122473,,888.0,224.0,0.25225225225225223,122473,Elm High,76778,Washington Unified,10,Fresno
1678,3030640,,5924.0,200.0,0.0337609723160027,3030640,Brea Olinda High,66449,Brea-Olinda Unified,30,Orange
1679,3432051,,5024.0,264.0,0.052547770700636945,3432051,Del Campo High,67447,San Juan Unified,34,Sacramento
1680,1932920,,7076.0,336.0,0.047484454494064444,1932920,Fairfax Senior High,64733,Los Angeles Unified,19,Los Angeles
1681,106112,,140.0,12.0,0.08571428571428572,106112,Pinnacles High,75440,Soledad Unified,27,Monterey
1682,3030657,,5632.0,32.0,0.005681818181818182,3030657,Northwood High,73650,Irvine Unified,30,Orange
1683,3333762,,2352.0,204.0,0.08673469387755102,3333762,March Mountain High,67124,Moreno Valley Unified,33,Riverside
1684,5037700,,9232.0,256.0,0.02772963604852686,5037700,Turlock High,75739,Turlock Unified,50,Stanislaus
1685,106120,,7348.0,6104.0,0.8307022318998367,106120,SIATech,68452,Vista Unified,37,San Diego
1686,114314,3636678.06,548.0,32.0,0.058394160583941604,114314,Bitney Prep High,10298,Nevada County Office of Education,29,Nevada
1687,3333770,,8476.0,596.0,0.07031618688060406,3333770,Moreno Valley High,67124,Moreno Valley Unified,33,Riverside
1688,130708,,1132.0,28.0,0.024734982332155476,130708,Sierra Vista Charter High,72249,Tulare Joint Union High,54,Tulare
1689,130724,,944.0,712.0,0.7542372881355932,130724,Success One!,10116,Glenn County Office of Education,11,Glenn
1690,3735206,,7040.0,392.0,0.05568181818181818,3735206,Oceanside High,73569,Oceanside Unified,37,San Diego
1691,4030128,,,,,4030128,Eagle Canyon High,68841,Templeton Unified,40,San Luis Obispo
1692,1932987,,11172.0,816.0,0.07303974221267455,1932987,John H. Francis Polytechnic,64733,Los Angeles Unified,19,Los Angeles
1693,4030144,,48.0,24.0,0.5,4030144,Leffingwell High (Continuation),75465,Coast Unified,40,San Luis Obispo
1694,5635776,,6216.0,136.0,0.021879021879021878,5635776,Santa Paula High,76828,Santa Paula Unified,56,Ventura
1695,4030151,,1048.0,56.0,0.05343511450381679,4030151,Paloma Creek High,68700,Atascadero Unified,40,San Luis Obispo
1696,1933001,,5388.0,140.0,0.025983667409057165,1933001,King/Drew Medical Magnet High,64733,Los Angeles Unified,19,Los Angeles
1697,1031897,,8960.0,396.0,0.044196428571428574,1031897,Edison High,62166,Fresno Unified,10,Fresno
1698,3030756,,7760.0,36.0,0.004639175257731959,3030756,Tesoro High,66464,Capistrano Unified,30,Orange
1699,4833000,,5464.0,528.0,0.09663250366032211,4833000,Fairfield High,70540,Fairfield-Suisun Unified,48,Solano
1700,4030185,,568.0,72.0,0.1267605633802817,4030185,Templeton Independent Study High,68841,Templeton Unified,40,San Luis Obispo
1701,122606,30882997.33,1952.0,96.0,0.04918032786885246,122606,PUC Lakeview Charter High,64733,Los Angeles Unified,19,Los Angeles
1702,114421,,2708.0,32.0,0.011816838995568686,114421,KIPP King Collegiate High,61309,San Lorenzo Unified,1,Alameda
1703,4136693,,7716.0,596.0,0.07724209434940384,4136693,Sequoia High,69062,Sequoia Union High,41,San Mateo
1704,737023,,1472.0,164.0,0.11141304347826086,737023,John Swett High,61697,John Swett Unified,7,Contra Costa
1705,4333316,,7920.0,184.0,0.023232323232323233,4333316,Homestead High,69468,Fremont Union High,43,Santa Clara
1706,130823,,292.0,184.0,0.6301369863013698,130823,EPIC de Cesar Chavez,10298,Nevada County Office of Education,29,Nevada
1707,1531656,,992.0,88.0,0.08870967741935484,1531656,Valley High,63412,Delano Joint Union High,15,Kern
1708,3735313,,6720.0,512.0,0.0761904761904762,3735313,Orange Glen High,68106,Escondido Union High,37,San Diego
1709,1531672,,5428.0,96.0,0.017686072218128224,1531672,Delano High,63412,Delano Joint Union High,15,Kern
1710,433946,,396.0,88.0,0.2222222222222222,433946,Esperanza High (Continuation),75507,Gridley Unified,4,Butte
1711,114462,,2452.0,20.0,0.008156606851549755,114462,Health Sciences High and Middle College,68338,San Diego Unified,37,San Diego
1712,130849,,6460.0,128.0,0.019814241486068113,130849,Arroyo High,61309,San Lorenzo Unified,1,Alameda
1713,433953,,2364.0,100.0,0.04230118443316413,433953,Gridley High,75507,Gridley Unified,4,Butte
1714,130856,,1396.0,12.0,0.008595988538681949,130856,Luis Valdez Leadership Academy,69427,East Side Union High,43,Santa Clara
1715,139055,2265172.82,,,,139055,Academy of Media Arts,64733,Los Angeles Unified,19,Los Angeles
1716,1630011,,700.0,108.0,0.15428571428571428,1630011,Jamison (Donald C.) High (Continuation),63982,Lemoore Union High,16,Kings
1717,4030268,,3128.0,108.0,0.034526854219948847,4030268,Nipomo High,68759,Lucia Mar Unified,40,San Luis Obispo
1718,1933118,,7276.0,832.0,0.11434854315557999,1933118,John C. Fremont Senior High,64733,Los Angeles Unified,19,Los Angeles
1719,114496,,964.0,12.0,0.012448132780082987,114496,Dr. TJ Owens Gilroy Early College Academy,69484,Gilroy Unified,43,Santa Clara
1720,3030855,,7964.0,204.0,0.025615268709191362,3030855,Buena Park High,66514,Fullerton Joint Union High,30,Orange
1721,114504,,2560.0,428.0,0.1671875,114504,Summit High (Continuation),67058,Desert Sands Unified,33,Riverside
1722,5431119,,724.0,144.0,0.19889502762430938,5431119,Sierra Vista High (Continuation),75531,Dinuba Unified,54,Tulare
1723,114512,,1968.0,364.0,0.18495934959349594,114512,California City High,63677,Mojave Unified,15,Kern
1724,106328,,8264.0,16.0,0.001936108422071636,106328,Canyon Crest Academy,68346,San Dieguito Union High,37,San Diego
1725,4530010,,264.0,64.0,0.24242424242424243,4530010,Mountain View High (Continuation),69989,Fall River Joint Unified,45,Shasta
1726,3932001,,5500.0,216.0,0.03927272727272727,3932001,East Union High,68593,Manteca Unified,39,San Joaquin
1727,2334563,,244.0,44.0,0.18032786885245902,2334563,Round Valley High,65607,Round Valley Unified,23,Mendocino
1728,1933159,,6972.0,44.0,0.006310958118187034,1933159,Gahr (Richard) High,64212,ABC Unified,19,Los Angeles
1729,4530028,,2148.0,16.0,0.0074487895716946,4530028,West Valley High,69856,Anderson Union High,45,Shasta
1730,1933175,,3320.0,112.0,0.033734939759036145,1933175,Ganesha High,64907,Pomona Unified,19,Los Angeles
1731,114553,,1360.0,0.0,0.0,114553,University High,62166,Fresno Unified,10,Fresno
1732,4530044,,4020.0,68.0,0.01691542288557214,4530044,Foothill High,70136,Shasta Union High,45,Shasta
1733,3432317,,3660.0,264.0,0.07213114754098361,3432317,El Camino Fundamental High,67447,San Juan Unified,34,Sacramento
1734,1630078,,436.0,200.0,0.45871559633027525,1630078,Sunrise High (Continuation),73932,Reef-Sunset Unified,16,Kings
1735,4530051,,1044.0,64.0,0.06130268199233716,4530051,Oakview High (Alternative),69856,Anderson Union High,45,Shasta
1736,5431184,,8020.0,160.0,0.0199501246882793,5431184,Dinuba High,75531,Dinuba Unified,54,Tulare
1737,4530077,,392.0,120.0,0.30612244897959184,4530077,Mountain Lakes High,75267,Gateway Unified,45,Shasta
1738,1630110,,,,,1630110,Adelante High,73932,Reef-Sunset Unified,16,Kings
1739,106401,,528.0,0.0,0.0,106401,Alameda Science and Technology Institute,61119,Alameda Unified,1,Alameda
1740,122788,,696.0,48.0,0.06896551724137931,122788,School for Entrepreneurship and Technology,68338,San Diego Unified,37,San Diego
1741,4931507,,1848.0,60.0,0.032467532467532464,4931507,El Molino High,70607,West Sonoma County Union High,49,Sonoma
1742,130997,,796.0,32.0,0.04020100502512563,130997,Sylmar Biotech Health and Engineering Magnet,64733,Los Angeles Unified,19,Los Angeles
1743,4734901,,96.0,32.0,0.3333333333333333,4734901,McCloud High,70466,Siskiyou Union High,47,Siskiyou
1744,1933241,,5748.0,460.0,0.08002783576896312,1933241,Gardena Senior High,64733,Los Angeles Unified,19,Los Angeles
1745,106435,48167854.85,916.0,132.0,0.14410480349344978,106435,Camino Nuevo Charter High,64733,Los Angeles Unified,19,Los Angeles
